period,trait,uid,consec_diff_idx,n_pool,consec_diff,group_mean,group_sd,test,p_vs_mean,p_vs_zero,bonf_mean,rank_mean,sig_mean,bonf_zero,rank_zero,sig_zero
Yayoi,mbp2,Fukahori_8,1,36,0.08000000000000007,-0.06166666666666668,0.27940242355018013,grubbs,0.619085877018885,0.7791644233188285,1.2315270935960593e-4,429,n.s.,1.597444089456869e-4,522,n.s.
Yayoi,mbp2,Fukahori_8,2,36,-0.11000000000000032,-0.06166666666666668,0.27940242355018013,grubbs,0.8655185503738785,0.6996803710252768,3.0120481927710846e-4,669,n.s.,1.358695652173913e-4,467,n.s.
Yayoi,mbp2,Miyanomoto_2,1,36,0.009999999999999787,-0.06166666666666668,0.27940242355018013,grubbs,0.8016816013930171,0.9720543175778968,1.923076923076923e-4,575,n.s.,0.0010204081632653062,786,n.s.
Yayoi,mbp2,Miyanomoto_2,2,36,-0.03999999999999915,-0.06166666666666668,0.27940242355018013,grubbs,0.9394948056170691,0.8885448471704505,6.41025641025641e-4,757,n.s.,2.8735632183908046e-4,661,n.s.
Yayoi,mbp2,Miyanomoto_21,1,36,0.07000000000000028,-0.06166666666666668,0.27940242355018013,grubbs,0.6441216994706709,0.8062046603401922,1.269035532994924e-4,441,n.s.,1.7857142857142857e-4,555,n.s.
Yayoi,mbp2,Miyanomoto_21,2,36,-0.040000000000000924,-0.06166666666666668,0.27940242355018013,grubbs,0.939494805617074,0.8885448471704456,0.00064935064935064935,758,n.s.,2.8409090909090913e-4,659,n.s.
Yayoi,mbp2,miyanomoto_23,1,36,0.02999999999999936,-0.06166666666666668,0.27940242355018013,grubbs,0.7479400293485032,0.9162941356371319,1.6339869281045753e-4,529,n.s.,3.703703703703704e-4,700,n.s.
Yayoi,mbp2,miyanomoto_23,2,36,-0.21999999999999886,-0.06166666666666668,0.27940242355018013,grubbs,0.5782954068493231,0.43895763185009495,1.1441647597254005e-4,398,n.s.,9.487666034155598e-5,308,n.s.
Yayoi,mbp2,Miyanomoto_27,1,36,-0.07000000000000028,-0.06166666666666668,0.27940242355018013,grubbs,0.9767105376019267,0.8062046603401922,0.001388888888888889,799,n.s.,1.7921146953405018e-4,556,n.s.
Yayoi,mbp2,Miyanomoto_27,2,36,-0.0699999999999994,-0.06166666666666668,0.27940242355018013,grubbs,0.9767105376019292,0.8062046603401946,0.0014705882352941176,801,n.s.,1.805054151624549e-4,558,n.s.
Yayoi,mbp2,Miyanomoto_35,1,36,0.040000000000000924,-0.06166666666666668,0.27940242355018013,grubbs,0.7214858351037781,0.8885448471704456,1.4880952380952382e-4,499,n.s.,2.824858757062147e-4,658,n.s.
Yayoi,mbp2,Miyanomoto_35,2,36,-0.07000000000000028,-0.06166666666666668,0.27940242355018013,grubbs,0.9767105376019267,0.8062046603401922,0.0014285714285714286,800,n.s.,1.7985611510791367e-4,557,n.s.
Yayoi,mbp2,Miyanomoto_6,1,36,0.08999999999999897,-0.06166666666666668,0.27940242355018013,grubbs,0.5944662617102083,0.7523777675835006,1.182033096926714e-4,412,n.s.,1.5197568389057752e-4,506,n.s.
Yayoi,mbp2,Miyanomoto_6,2,36,-0.009999999999999787,-0.06166666666666668,0.27940242355018013,grubbs,0.8563374801596065,0.9720543175778968,2.777777777777778e-4,655,n.s.,0.0010416666666666667,787,n.s.
Yayoi,mbp2,miyanomoto_9,1,36,-0.4200000000000008,-0.06166666666666668,0.27940242355018013,grubbs,0.20422321551340725,0.13501909935809764,7.518796992481204e-5,170,n.s.,7.352941176470589e-5,155,n.s.
Yayoi,mbp2,miyanomoto_9,2,36,-0.009999999999999787,-0.06166666666666668,0.27940242355018013,grubbs,0.8563374801596065,0.9720543175778968,2.793296089385475e-4,656,n.s.,0.0010638297872340426,788,n.s.
Yayoi,mbp2,Okinoharu_12,1,36,-0.14000000000000057,-0.06166666666666668,0.27940242355018013,grubbs,0.7836543159786981,0.6232302283802857,1.8115942028985507e-4,559,n.s.,1.1990407673860912e-4,418,n.s.
Yayoi,mbp2,Okinoharu_12,2,36,0.020000000000000462,-0.06166666666666668,0.27940242355018013,grubbs,0.7746815764400028,0.9441414580933606,1.7543859649122808e-4,550,n.s.,4.807692307692308e-4,731,n.s.
Yayoi,mlc,Fukahori_10,1,40,0.21999999999999975,0.1425,0.6810540473300306,grubbs,0.9111129228924046,0.7511859896895906,4.807692307692308e-4,731,n.s.,1.5151515151515152e-4,505,n.s.
Yayoi,mlc,Fukahori_10,2,40,0.040000000000000036,0.1425,0.6810540473300306,grubbs,0.8826151584512042,0.9540555736601941,3.205128205128205e-4,679,n.s.,6.849315068493151e-4,762,n.s.
Yayoi,mlc,Fukahori_11,1,40,-0.11000000000000032,0.1425,0.6810540473300306,grubbs,0.7158651943263273,0.8740926076184985,1.457725947521866e-4,492,n.s.,2.617801047120419e-4,644,n.s.
Yayoi,mlc,Fukahori_11,2,40,0.3799999999999999,0.1425,0.6810540473300306,grubbs,0.7320995471967426,0.5834368200202638,1.5337423312883436e-4,509,n.s.,1.1210762331838565e-4,389,n.s.
Yayoi,mlc,Fukahori_13,1,40,-0.17999999999999972,0.1425,0.6810540473300306,grubbs,0.6418271255252069,0.7953489427794932,1.2658227848101267e-4,440,n.s.,1.6835016835016836e-4,538,n.s.
Yayoi,mlc,Fukahori_13,2,40,-0.020000000000000462,0.1425,0.6810540473300306,grubbs,0.8148794260192408,0.9770186181901943,2.092050209205021e-4,596,n.s.,0.001388888888888889,799,n.s.
Yayoi,mlc,Fukahori_15,1,40,-0.10000000000000053,0.1425,0.6810540473300306,grubbs,0.7266748653714646,0.8854589644796991,1.5015015015015017e-4,502,n.s.,2.717391304347826e-4,651,n.s.
Yayoi,mlc,Fukahori_15,2,40,0.23000000000000043,0.1425,0.6810540473300306,grubbs,0.8996985956224163,0.7402606983786775,4.065040650406504e-4,712,n.s.,1.4749262536873156e-4,496,n.s.
Yayoi,mlc,Fukahori_16,1,40,0.13999999999999968,0.1425,0.6810540473300306,grubbs,0.9971269510462568,0.840151993251705,0.025,833,n.s.,2.109704641350211e-4,598,n.s.
Yayoi,mlc,Fukahori_16,2,40,-0.6399999999999997,0.1425,0.6810540473300306,grubbs,0.2558286505420209,0.3540089505452655,7.704160246533128e-5,186,n.s.,8.264462809917356e-5,230,n.s.
Yayoi,mlc,Fukahori_19,1,40,0.009999999999999787,0.1425,0.6810540473300306,grubbs,0.8486128534519076,0.9885081625274399,2.538071065989848e-4,638,n.s.,0.0019230769230769232,809,n.s.
Yayoi,mlc,Fukahori_19,2,40,-0.3100000000000005,0.1425,0.6810540473300306,grubbs,0.513422564076476,0.6548244527847706,1.0438413361169103e-4,356,n.s.,1.272264631043257e-4,442,n.s.
Yayoi,mlc,Fukahori_2,1,40,1.21,0.1425,0.6810540473300306,grubbs,0.11842780266749543,0.07542193221977167,7.15307582260372e-5,136,n.s.,6.821282401091406e-5,102,n.s.
Yayoi,mlc,Fukahori_2,2,40,1.1800000000000006,0.1425,0.6810540473300306,grubbs,0.1294689447962316,0.08326262691399432,7.27802037845706e-5,148,n.s.,6.934812760055478e-5,114,n.s.
Yayoi,mlc,Fukahori_2002-10,1,40,0.5800000000000001,0.1425,0.6810540473300306,grubbs,0.5275553326656124,0.40139764876626705,1.0660980810234542e-4,366,n.s.,8.787346221441125e-5,266,n.s.
Yayoi,mlc,Fukahori_2002-10,2,40,-0.23000000000000043,0.1425,0.6810540473300306,grubbs,0.5909165849405746,0.7402606983786775,1.1737089201877935e-4,409,n.s.,1.4705882352941178e-4,495,n.s.
Yayoi,mlc,Fukahori_2002-8-A,1,40,-0.1200000000000001,0.1425,0.6810540473300306,grubbs,0.7051100375476473,0.8627511905937592,1.4084507042253522e-4,480,n.s.,2.3923444976076556e-4,626,n.s.
Yayoi,mlc,Fukahori_2002-8-A,2,40,-0.13999999999999968,0.1425,0.6810540473300306,grubbs,0.6837707670240405,0.840151993251705,1.366120218579235e-4,469,n.s.,2.100840336134454e-4,597,n.s.
Yayoi,mlc,Fukahori_4,1,40,-0.5999999999999996,0.1425,0.6810540473300306,grubbs,0.28133217894009066,0.3852098943881096,7.800312012480499e-5,194,n.s.,8.65051903114187e-5,257,n.s.
Yayoi,mlc,Fukahori_4,2,40,0.07999999999999918,0.1425,0.6810540473300306,grubbs,0.9282668446802727,0.9082575962060337,5.434782608695652e-4,743,n.s.,3.546099290780142e-4,694,n.s.
Yayoi,mlc,Fukahori_6,1,40,0.7400000000000002,0.1425,0.6810540473300306,grubbs,0.3872121007527889,0.282979365921767,8.620689655172414e-5,255,n.s.,7.716049382716049e-5,187,n.s.
Yayoi,mlc,Fukahori_6,2,40,0.16999999999999993,0.1425,0.6810540473300306,grubbs,0.968404343574661,0.806494927109195,0.0013157894736842105,797,n.s.,1.8115942028985507e-4,559,n.s.
Yayoi,mlc,Fukahori_8,1,40,-0.08999999999999986,0.1425,0.6810540473300306,grubbs,0.7375371380855276,0.8968480390049696,1.5625e-4,515,n.s.,3.3112582781456954e-4,684,n.s.
Yayoi,mlc,Fukahori_8,2,40,0.1299999999999999,0.1425,0.6810540473300306,grubbs,0.9856354719046734,0.8514369215245582,0.002173913043478261,812,n.s.,2.242152466367713e-4,612,n.s.
Yayoi,mlc,miyanomoto_12,1,40,-0.28000000000000025,0.1425,0.6810540473300306,grubbs,0.5418763021903118,0.6864253337760673,1.1037527593818985e-4,382,n.s.,1.3333333333333334e-4,460,n.s.
Yayoi,mlc,miyanomoto_12,2,40,-0.11999999999999922,0.1425,0.6810540473300306,grubbs,0.7051100375476483,0.8627511905937602,1.4124293785310735e-4,481,n.s.,2.403846153846154e-4,627,n.s.
Yayoi,mlc,miyanomoto_14,1,40,0.45999999999999996,0.1425,0.6810540473300306,grubbs,0.6470136740546563,0.5064280091989769,1.2787723785166242e-4,444,n.s.,1.016260162601626e-4,343,n.s.
Yayoi,mlc,miyanomoto_14,2,40,0.3000000000000007,0.1425,0.6810540473300306,grubbs,0.8204805061804483,0.6652954915160165,2.1645021645021645e-4,604,n.s.,1.2953367875647668e-4,449,n.s.
Yayoi,mlc,Miyanomoto_21,1,40,-0.5300000000000002,0.1425,0.6810540473300306,grubbs,0.3298257555976063,0.4435444248843051,8.183306055646482e-5,224,n.s.,9.541984732824427e-5,311,n.s.
Yayoi,mlc,Miyanomoto_21,2,40,0.040000000000000036,0.1425,0.6810540473300306,grubbs,0.8826151584512042,0.9540555736601941,3.246753246753247e-4,681,n.s.,7.042253521126761e-4,764,n.s.
Yayoi,mlc,miyanomoto_23,1,40,0.009999999999999787,0.1425,0.6810540473300306,grubbs,0.8486128534519076,0.9885081625274399,2.5510204081632655e-4,639,n.s.,0.002,810,n.s.
Yayoi,mlc,miyanomoto_23,2,40,0.009999999999999787,0.1425,0.6810540473300306,grubbs,0.8486128534519076,0.9885081625274399,2.564102564102564e-4,640,n.s.,0.0020833333333333333,811,n.s.
Yayoi,mlc,Miyanomoto_35,1,40,-0.1900000000000004,0.1425,0.6810540473300306,grubbs,0.6315044994974094,0.7842429924101604,1.256281407035176e-4,437,n.s.,1.6129032258064516e-4,525,n.s.
Yayoi,mlc,Miyanomoto_35,2,40,-0.040000000000000036,0.1425,0.6810540473300306,grubbs,0.7925686205089034,0.9540555736601941,1.845018450184502e-4,564,n.s.,6.756756756756757e-4,761,n.s.
Yayoi,mlc,miyanomoto_36,1,40,0.009999999999999787,0.1425,0.6810540473300306,grubbs,0.8486128534519076,0.9885081625274399,2.577319587628866e-4,641,n.s.,0.002173913043478261,812,n.s.
Yayoi,mlc,miyanomoto_36,2,40,0.17999999999999972,0.1425,0.6810540473300306,grubbs,0.9569243254360469,0.7953489427794932,9.433962264150943e-4,782,n.s.,1.6891891891891893e-4,539,n.s.
Yayoi,mlc,Miyanomoto_6,1,40,0.2600000000000007,0.1425,0.6810540473300306,grubbs,0.8655840857320344,0.7077936125477654,3.0303030303030303e-4,670,n.s.,1.3966480446927376e-4,477,n.s.
Yayoi,mlc,Miyanomoto_6,2,40,-0.5800000000000001,0.1425,0.6810540473300306,grubbs,0.29468538150090223,0.40139764876626705,7.898894154818326e-5,202,n.s.,8.771929824561404e-5,265,n.s.
Yayoi,mlc,miyanomoto_9,1,40,0.040000000000000036,0.1425,0.6810540473300306,grubbs,0.8826151584512042,0.9540555736601941,3.225806451612903e-4,680,n.s.,6.944444444444445e-4,763,n.s.
Yayoi,mlc,miyanomoto_9,2,40,3.5600000000000005,0.1425,0.6810540473300306,grubbs,7.465430484645055e-10,3.599247037755884e-11,6.242197253433208e-5,34,*,6.289308176100629e-5,40,*
Yayoi,mli1,Fukahori_10,1,30,-0.20999999999999996,0.015333333333333391,1.5679983579630155,grubbs,0.8886126840116805,0.8961500367547997,3.4246575342465754e-4,689,n.s.,3.205128205128205e-4,679,n.s.
Yayoi,mli1,Fukahori_10,2,30,-0.28000000000000025,0.015333333333333391,1.5679983579630155,grubbs,0.8543338885433087,0.8618224943489773,2.717391304347826e-4,651,n.s.,2.3364485981308412e-4,621,n.s.
Yayoi,mli1,Fukahori_11,1,30,0.6600000000000001,0.015333333333333391,1.5679983579630155,grubbs,0.6882840940091532,0.6812529371771808,1.3774104683195594e-4,472,n.s.,1.3262599469496023e-4,458,n.s.
Yayoi,mli1,Fukahori_11,2,30,0.28999999999999915,0.015333333333333391,1.5679983579630155,grubbs,0.8644300262693738,0.8569372426617379,2.958579881656805e-4,666,n.s.,2.314814814814815e-4,619,n.s.
Yayoi,mli1,Fukahori_13,1,30,0.0600000000000005,0.015333333333333391,1.5679983579630155,grubbs,0.9778544415624534,0.9702551510336958,0.0015151515151515152,802,n.s.,9.25925925925926e-4,781,n.s.
Yayoi,mli1,Fukahori_13,2,30,-0.5,0.015333333333333391,1.5679983579630155,grubbs,0.7485586039084069,0.755810361976627,1.639344262295082e-4,530,n.s.,1.524390243902439e-4,507,n.s.
Yayoi,mli1,Fukahori_15,1,30,0.03000000000000025,0.015333333333333391,1.5679983579630155,grubbs,0.9927275333572294,0.9851251224162262,0.005,825,n.s.,0.001724137931034483,806,n.s.
Yayoi,mli1,Fukahori_15,2,30,-0.25,0.015333333333333391,1.5679983579630155,grubbs,0.8689965643780289,0.8765076788945418,3.048780487804878e-4,671,n.s.,2.631578947368421e-4,645,n.s.
Yayoi,mli1,Fukahori_16,1,30,-0.04999999999999982,0.015333333333333391,1.5679983579630155,grubbs,0.9676124868373571,0.975210960311923,0.001282051282051282,796,n.s.,0.001282051282051282,796,n.s.
Yayoi,mli1,Fukahori_16,2,30,0.29000000000000004,0.015333333333333391,1.5679983579630155,grubbs,0.8644300262693734,0.8569372426617374,2.9411764705882356e-4,665,n.s.,2.304147465437788e-4,618,n.s.
Yayoi,mli1,Fukahori_17,1,30,0.33999999999999986,0.015333333333333391,1.5679983579630155,grubbs,0.8400430355442279,0.8325923885287871,2.4509803921568627e-4,631,n.s.,1.976284584980237e-4,582,n.s.
Yayoi,mli1,Fukahori_17,2,30,-0.40999999999999925,0.015333333333333391,1.5679983579630155,grubbs,0.79140517574954,0.7987687818164304,1.8315018315018315e-4,562,n.s.,1.7361111111111112e-4,547,n.s.
Yayoi,mli1,Fukahori_2002-10,1,30,0.1999999999999993,0.015333333333333391,1.5679983579630155,grubbs,0.9086222621633155,0.9010705399787018,4.4642857142857147e-4,723,n.s.,3.333333333333334e-4,685,n.s.
Yayoi,mli1,Fukahori_2002-10,2,30,-0.35999999999999943,0.015333333333333391,1.5679983579630155,grubbs,0.8154787588968543,0.8228956555249431,2.100840336134454e-4,597,n.s.,1.923076923076923e-4,575,n.s.
Yayoi,mli1,Fukahori_2002-8-A,1,30,6.15,0.015333333333333391,1.5679983579630155,grubbs,7.151148529831283e-6,6.62368849662299e-6,6.28140703517588e-5,39,*,6.337135614702156e-5,46,*
Yayoi,mli1,Fukahori_2002-8-A,2,30,0.09999999999999964,0.015333333333333391,1.5679983579630155,grubbs,0.9580358602101475,0.9504446252403219,0.001,785,n.s.,5.747126436781609e-4,748,n.s.
Yayoi,mli1,Fukahori_4,1,30,-5.590000000000001,0.015333333333333391,1.5679983579630155,grubbs,7.436712230522038e-5,7.897705823641176e-5,6.305170239596469e-5,42,n.s.,6.353240152477763e-5,48,n.s.
Yayoi,mli1,Fukahori_4,2,30,-0.28000000000000025,0.015333333333333391,1.5679983579630155,grubbs,0.8543338885433087,0.8618224943489773,2.73224043715847e-4,652,n.s.,2.347417840375587e-4,622,n.s.
Yayoi,mli1,Fukahori_6,1,30,0.4400000000000004,0.015333333333333391,1.5679983579630155,grubbs,0.7917249703918716,0.7843782088672886,1.838235294117647e-4,563,n.s.,1.6181229773462783e-4,526,n.s.
Yayoi,mli1,Fukahori_6,2,30,0.040000000000000036,0.015333333333333391,1.5679983579630155,grubbs,0.987769327262372,0.9801676779603246,0.0029411764705882353,818,n.s.,0.0014285714285714286,800,n.s.
Yayoi,mli1,Fukahori_8,1,30,-0.009999999999999787,0.015333333333333391,1.5679983579630155,grubbs,0.9874387941181415,0.9950414651472188,0.0025,815,n.s.,0.002272727272727273,813,n.s.
Yayoi,mli1,Fukahori_8,2,30,0,0.015333333333333391,1.5679983579630155,grubbs,0.9923969759810294,1,0.004166666666666667,823,n.s.,0.05,834,n.s.
Yayoi,mli1,miyanomoto_14,1,30,-0.05999999999999961,0.015333333333333391,1.5679983579630155,grubbs,0.9626584228106028,0.9702551510336962,0.0011111111111111111,790,n.s.,9.433962264150943e-4,782,n.s.
Yayoi,mli1,miyanomoto_14,2,30,-0.3699999999999992,0.015333333333333391,1.5679983579630155,grubbs,0.8106500502075344,0.8180568041155027,2.0408163265306123e-4,590,n.s.,1.893939393939394e-4,571,n.s.
Yayoi,mli1,Miyanomoto_18,1,30,0.2600000000000007,0.015333333333333391,1.5679983579630155,grubbs,0.8791227503944863,0.8716078875108813,3.1645569620253165e-4,677,n.s.,2.5906735751295336e-4,642,n.s.
Yayoi,mli1,Miyanomoto_18,2,30,0.2699999999999996,0.015333333333333391,1.5679983579630155,grubbs,0.8742205394163677,0.8667127675652322,3.125e-4,675,n.s.,2.512562814070352e-4,636,n.s.
Yayoi,mli1,Miyanomoto_6,1,30,0.25,0.015333333333333391,1.5679983579630155,grubbs,0.8840293631155496,0.8765076788945418,3.333333333333334e-4,685,n.s.,2.6455026455026457e-4,646,n.s.
Yayoi,mli1,Miyanomoto_6,2,30,-0.2599999999999998,0.015333333333333391,1.5679983579630155,grubbs,0.8641040075715546,0.8716078875108817,2.9239766081871346e-4,664,n.s.,2.6041666666666666e-4,643,n.s.
Yayoi,mli1,miyanomoto_9,1,30,-0.16000000000000014,0.015333333333333391,1.5679983579630155,grubbs,0.9132228448667356,0.920786872268153,4.901960784313725e-4,733,n.s.,4.166666666666667e-4,715,n.s.
Yayoi,mli1,miyanomoto_9,2,30,-0.1299999999999999,0.015333333333333391,1.5679983579630155,grubbs,0.928028407435791,0.9356051475709888,5.376344086021505e-4,742,n.s.,4.4247787610619474e-4,722,n.s.
Yayoi,mli2,Fukahori_10,1,34,0.21999999999999975,-0.08235294117647056,0.41488266923735395,grubbs,0.47454122319073977,0.6034851863658817,9.70873786407767e-5,320,n.s.,1.160092807424594e-4,404,n.s.
Yayoi,mli2,Fukahori_10,2,34,-1.21,-0.08235294117647056,0.41488266923735395,grubbs,0.00485247299170608,0.002267416970759617,6.385696040868455e-5,52,n.s.,6.418485237483954e-5,56,n.s.
Yayoi,mli2,Fukahori_11,1,34,0.3899999999999997,-0.08235294117647056,0.41488266923735395,grubbs,0.2612456544376814,0.3550824561629228,7.7399380804953565e-05,189,n.s.,8.361204013377927e-5,237,n.s.
Yayoi,mli2,Fukahori_11,2,34,-0.3700000000000001,-0.08235294117647056,0.41488266923735395,grubbs,0.4964537473847095,0.38060265550126027,1.0141987829614606e-4,342,n.s.,8.59106529209622e-5,253,n.s.
Yayoi,mli2,Fukahori_13,1,34,0.07000000000000028,-0.08235294117647056,0.41488266923735395,grubbs,0.7193629287080541,0.8689731998187882,1.4619883040935673e-4,493,n.s.,2.564102564102564e-4,640,n.s.
Yayoi,mli2,Fukahori_13,2,34,-0.3600000000000003,-0.08235294117647056,0.41488266923735395,grubbs,0.5116430573842601,0.3937558135100667,1.0416666666666667e-4,355,n.s.,8.710801393728223e-5,261,n.s.
Yayoi,mli2,Fukahori_15,1,34,-0.02999999999999936,-0.08235294117647056,0.41488266923735395,grubbs,0.901818437047798,0.9436471563345374,4.098360655737705e-4,713,n.s.,4.716981132075472e-4,729,n.s.
Yayoi,mli2,Fukahori_15,2,34,0.4299999999999997,-0.08235294117647056,0.41488266923735395,grubbs,0.22221661914388144,0.30723142762249545,7.598784194528876e-5,177,n.s.,8.025682182985554e-5,212,n.s.
Yayoi,mli2,Fukahori_16,1,34,0.040000000000000036,-0.08235294117647056,0.41488266923735395,grubbs,0.7729952750266714,0.9249093059763742,1.7421602787456446e-4,548,n.s.,4.3103448275862074e-4,719,n.s.
Yayoi,mli2,Fukahori_16,2,34,-0.3000000000000007,-0.08235294117647056,0.41488266923735395,grubbs,0.6073792091632999,0.4780127540982245,1.2106537530266344e-4,422,n.s.,9.823182711198429e-5,326,n.s.
Yayoi,mli2,Fukahori_17,1,34,-0.13999999999999968,-0.08235294117647056,0.41488266923735395,grubbs,0.891945485496349,0.7413036643288057,0.00037593984962406017,702,n.s.,1.4925373134328358e-4,500,n.s.
Yayoi,mli2,Fukahori_17,2,34,-0.08000000000000007,-0.08235294117647056,0.41488266923735395,grubbs,0.9955766749953769,0.8504527739204726,0.0125,831,n.s.,2.2321428571428573e-4,611,n.s.
Yayoi,mli2,Fukahori_19,1,34,-0.1200000000000001,-0.08235294117647056,0.41488266923735395,grubbs,0.9293150044837944,0.7772495268436087,0.00054945054945054945,744,n.s.,1.5873015873015873e-4,520,n.s.
Yayoi,mli2,Fukahori_19,2,34,0.21999999999999975,-0.08235294117647056,0.41488266923735395,grubbs,0.47454122319073977,0.6034851863658817,9.689922480620155e-5,319,n.s.,1.1574074074074075e-4,403,n.s.
Yayoi,mli2,Fukahori_2002-10,1,34,-0.14000000000000057,-0.08235294117647056,0.41488266923735395,grubbs,0.8919454854963472,0.7413036643288041,3.7313432835820896e-4,701,n.s.,1.4836795252225521e-4,498,n.s.
Yayoi,mli2,Fukahori_2002-10,2,34,-0.05999999999999961,-0.08235294117647056,0.41488266923735395,grubbs,0.9579967550112767,0.8875625482598348,9.80392156862745e-4,784,n.s.,2.793296089385475e-4,656,n.s.
Yayoi,mli2,Fukahori_2002-8-A,1,34,-1.4900000000000002,-0.08235294117647056,0.41488266923735395,grubbs,2.5682913051111025e-4,8.660520762268086e-5,6.329113924050633e-5,45,n.s.,6.361323155216285e-5,49,n.s.
Yayoi,mli2,Fukahori_2002-8-A,2,34,-0.6900000000000004,-0.08235294117647056,0.41488266923735395,grubbs,0.14582824362045965,0.09704222733001452,7.342143906020558e-5,154,n.s.,7.052186177715093e-5,126,n.s.
Yayoi,mli2,Fukahori_4,1,34,0.1299999999999999,-0.08235294117647056,0.41488266923735395,grubbs,0.6161796442280074,0.759214480438001,1.2195121951219514e-4,425,n.s.,1.5432098765432098e-4,511,n.s.
Yayoi,mli2,Fukahori_4,2,34,0.16000000000000014,-0.08235294117647056,0.41488266923735395,grubbs,0.5670406250691764,0.7058891642429814,1.1235955056179776e-4,390,n.s.,1.3850415512465375e-4,474,n.s.
Yayoi,mli2,Fukahori_6,1,34,0.13999999999999968,-0.08235294117647056,0.41488266923735395,grubbs,0.5996019228681027,0.7413036643288057,1.1933174224343676e-4,416,n.s.,1.4880952380952382e-4,499,n.s.
Yayoi,mli2,Fukahori_6,2,34,0.20000000000000018,-0.08235294117647056,0.41488266923735395,grubbs,0.5044664173724478,0.6369183597629168,1.0330578512396695e-4,351,n.s.,1.2135922330097088e-4,423,n.s.
Yayoi,mli2,Fukahori_8,1,34,0.009999999999999787,-0.08235294117647056,0.41488266923735395,grubbs,0.8276839697836244,0.9812024379691624,2.2727272727272727e-4,615,n.s.,0.0016129032258064516,804,n.s.
Yayoi,mli2,Fukahori_8,2,34,0.0600000000000005,-0.08235294117647056,0.41488266923735395,grubbs,0.7371083503701376,0.8875625482598333,1.5479876160990713e-4,512,n.s.,2.777777777777778e-4,655,n.s.
Yayoi,mli2,miyanomoto_14,1,34,0.34000000000000075,-0.08235294117647056,0.41488266923735395,grubbs,0.31604820842547166,0.42083673638631824,8.077544426494346e-5,216,n.s.,9.345794392523365e-5,300,n.s.
Yayoi,mli2,miyanomoto_14,2,34,0.16000000000000014,-0.08235294117647056,0.41488266923735395,grubbs,0.5670406250691764,0.7058891642429814,1.1261261261261261e-4,391,n.s.,1.388888888888889e-4,475,n.s.
Yayoi,mli2,Miyanomoto_18,1,34,0.020000000000000462,-0.08235294117647056,0.41488266923735395,grubbs,0.8093519736389395,0.9624148402595415,2.032520325203252e-4,589,n.s.,8.333333333333334e-4,775,n.s.
Yayoi,mli2,Miyanomoto_18,2,34,-0.5300000000000002,-0.08235294117647056,0.41488266923735395,grubbs,0.28748491810676235,0.2063368644749116,7.82472613458529e-5,196,n.s.,7.518796992481204e-5,170,n.s.
Yayoi,mli2,Miyanomoto_35,1,34,-0.4499999999999993,-0.08235294117647056,0.41488266923735395,grubbs,0.38367408157858585,0.2849153195233318,8.576329331046313e-5,252,n.s.,7.727975270479135e-5,188,n.s.
Yayoi,mli2,Miyanomoto_35,2,34,-0.02999999999999936,-0.08235294117647056,0.41488266923735395,grubbs,0.901818437047798,0.9436471563345374,4.132231404958678e-4,714,n.s.,4.761904761904762e-4,730,n.s.
Yayoi,mli2,Miyanomoto_6,1,34,0.2999999999999998,-0.08235294117647056,0.41488266923735395,grubbs,0.3647157200172305,0.47801275409822575,8.474576271186441e-5,245,n.s.,9.842519685039371e-5,327,n.s.
Yayoi,mli2,Miyanomoto_6,2,34,0.07000000000000028,-0.08235294117647056,0.41488266923735395,grubbs,0.7193629287080541,0.8689731998187882,1.466275659824047e-4,494,n.s.,2.577319587628866e-4,641,n.s.
Yayoi,mli2,miyanomoto_9,1,34,0.25,-0.08235294117647056,0.41488266923735395,grubbs,0.43146049698472366,0.554808517912482,9.208103130755066e-5,292,n.s.,1.0845986984815619e-4,374,n.s.
Yayoi,mli2,miyanomoto_9,2,34,-0.009999999999999787,-0.08235294117647056,0.41488266923735395,grubbs,0.864608896260804,0.9812024379691624,2.9761904761904765e-4,667,n.s.,0.0016666666666666668,805,n.s.
Yayoi,mlm1,Fukahori_11,1,46,-0.08000000000000007,-0.034130434782608667,0.2948640069738856,grubbs,0.8783906780671419,0.7895225576722944,3.144654088050315e-4,676,n.s.,1.6611295681063124e-4,534,n.s.
Yayoi,mlm1,Fukahori_11,2,46,-0.1899999999999995,-0.034130434782608667,0.2948640069738856,grubbs,0.6026096314134388,0.5253507658041188,1.1990407673860912e-4,418,n.s.,1.0309278350515464e-4,350,n.s.
Yayoi,mlm1,Fukahori_13,1,46,0.07000000000000028,-0.034130434782608667,0.2948640069738856,grubbs,0.7281858715020699,0.8153399007009412,1.5105740181268882e-4,504,n.s.,0.00018796992481203009,569,n.s.
Yayoi,mlm1,Fukahori_13,2,46,0.7099999999999991,-0.034130434782608667,0.2948640069738856,grubbs,0.010080638636869543,0.014419336935198965,6.418485237483954e-5,56,n.s.,6.527415143603133e-5,69,n.s.
Yayoi,mlm1,Fukahori_15,1,46,0.040000000000000924,-0.034130434782608667,0.2948640069738856,grubbs,0.804651024656628,0.8938564177850276,1.953125e-4,579,n.s.,3.1645569620253165e-4,677,n.s.
Yayoi,mlm1,Fukahori_15,2,46,-0.019999999999999574,-0.034130434782608667,0.2948640069738856,grubbs,0.9624094788596647,0.9468140532356708,0.0010869565217391304,789,n.s.,0.00054945054945054945,744,n.s.
